id,city,city_ascii,state_id,state_name,county_name,lat,lng,population
12967,Villa Hugo II,Villa Hugo II,PR,Puerto Rico,Canóvanas,18.4000,-65.8928,1454
12968,Odon,Odon,IN,Indiana,Daviess,38.8423,-86.9894,1453
12969,North Bend,North Bend,NE,Nebraska,Dodge,41.4620,-96.7857,1453
12970,Morrice,Morrice,MI,Michigan,Shiawassee,42.8362,-84.1833,1453
12971,Silver Lake,Silver Lake,KS,Kansas,Shawnee,39.0994,-95.8563,1453
12972,Hughestown,Hughestown,PA,Pennsylvania,Luzerne,41.3289,-75.7700,1453
12973,Lanark,Lanark,IL,Illinois,Carroll,42.1019,-89.8336,1453
12974,Hagaman,Hagaman,NY,New York,Montgomery,42.9728,-74.1545,1452
12975,Yates Center,Yates Center,KS,Kansas,Woodson,37.8668,-95.7539,1452
12976,Wurtland,Wurtland,KY,Kentucky,Greenup,38.5495,-82.7788,1452
12977,Bressler,Bressler,PA,Pennsylvania,Dauphin,40.2319,-76.8190,1452
12978,Franklinville,Franklinville,NC,North Carolina,Randolph,35.7421,-79.6893,1451
12979,Barton,Barton,NM,New Mexico,Bernalillo,35.0653,-106.2569,1451
12980,Babson Park,Babson Park,FL,Florida,Polk,27.8342,-81.5281,1451
12981,Fosston,Fosston,MN,Minnesota,Polk,47.5856,-95.7577,1451
12982,Prosperity,Prosperity,WV,West Virginia,Raleigh,37.8385,-81.1986,1451
12983,Orfordville,Orfordville,WI,Wisconsin,Rock,42.6294,-89.2572,1450
12984,Pimlico,Pimlico,SC,South Carolina,Berkeley,33.0989,-79.9606,1450
12985,Granville,Granville,IL,Illinois,Putnam,41.2658,-89.2307,1449
12986,Oakland,Oakland,PA,Pennsylvania,Cambria,40.3056,-78.8818,1449
12987,Perryville,Perryville,AR,Arkansas,Perry,35.0120,-92.8030,1449
12988,Leesburg,Leesburg,OH,Ohio,Highland,39.3418,-83.5520,1449
12989,Fair Grove,Fair Grove,MO,Missouri,Greene,37.3833,-93.1522,1448
12990,Nashua,Nashua,IA,Iowa,Chickasaw,42.9503,-92.5417,1448
12991,Borden,Borden,IN,Indiana,Clark,38.4699,-85.9491,1448
12992,Browntown,Browntown,PA,Pennsylvania,Luzerne,41.3139,-75.7826,1448
12993,Mora,Mora,PR,Puerto Rico,Isabela,18.4626,-67.0323,1448
12994,West Alexandria,West Alexandria,OH,Ohio,Preble,39.7450,-84.5361,1448
12995,Ramos,Ramos,PR,Puerto Rico,Luquillo,18.3389,-65.7111,1448
12996,Milton,Milton,NY,New York,Ulster,41.6571,-73.9661,1447
12997,Jordan,Jordan,NY,New York,Onondaga,43.0671,-76.4730,1447
12998,Russell,Russell,PA,Pennsylvania,Warren,41.9393,-79.1393,1447
12999,Krugerville,Krugerville,TX,Texas,Denton,33.2790,-96.9880,1447
13000,Paincourtville,Paincourtville,LA,Louisiana,Assumption,29.9886,-91.0554,1446
13001,Lenox,Lenox,IA,Iowa,Taylor,40.8835,-94.5583,1446
13002,Spring Grove,Spring Grove,MN,Minnesota,Houston,43.5607,-91.6373,1446
13003,Saylorsburg,Saylorsburg,PA,Pennsylvania,Monroe,40.8998,-75.3179,1445
13004,Warm Springs,Warm Springs,CA,California,Riverside,33.7067,-117.3343,1445
13005,Fyffe,Fyffe,AL,Alabama,DeKalb,34.4490,-85.9052,1445
13006,Ashaway,Ashaway,RI,Rhode Island,Washington,41.4260,-71.7852,1444
13007,Gregory,Gregory,SD,South Dakota,Gregory,43.2300,-99.4208,1444
13008,Booker,Booker,TX,Texas,Lipscomb,36.4561,-100.5402,1443
13009,Dassel,Dassel,MN,Minnesota,Meeker,45.0831,-94.3150,1443
13010,Oolitic,Oolitic,IN,Indiana,Lawrence,38.8935,-86.5254,1443
13011,Taos Pueblo,Taos Pueblo,NM,New Mexico,Taos,36.4657,-105.5634,1443
13012,Burton,Burton,OH,Ohio,Geauga,41.4708,-81.1456,1443
13013,Caledonia,Caledonia,MI,Michigan,Kent,42.7945,-85.5153,1442
13014,Dale,Dale,IN,Indiana,Spencer,38.1769,-86.9802,1442
13015,Woodsboro,Woodsboro,TX,Texas,Refugio,28.2379,-97.3254,1441
13016,Saxonburg,Saxonburg,PA,Pennsylvania,Butler,40.7509,-79.8150,1441
13017,River Hills,River Hills,WI,Wisconsin,Milwaukee,43.1716,-87.9353,1441
13018,Richton,Richton,MS,Mississippi,Perry,31.3495,-88.9407,1441
13019,Mabscott,Mabscott,WV,West Virginia,Raleigh,37.7690,-81.2133,1441
13020,Mishicot,Mishicot,WI,Wisconsin,Manitowoc,44.2303,-87.6423,1441
13021,Nottingham,Nottingham,PA,Pennsylvania,Chester,39.7509,-76.0258,1441
13022,Plainview,Plainview,NE,Nebraska,Pierce,42.3534,-97.7871,1440
13023,Biola,Biola,CA,California,Fresno,36.7999,-120.0210,1440
13024,Russells Point,Russells Point,OH,Ohio,Logan,40.4681,-83.8939,1440
13025,Clark Mills,Clark Mills,NY,New York,Oneida,43.0895,-75.3757,1440
13026,Taft Southwest,Taft Southwest,TX,Texas,San Patricio,27.9711,-97.4055,1440
13027,Chesilhurst,Chesilhurst,NJ,New Jersey,Camden,39.7306,-74.8785,1440
13028,Dickson,Dickson,OK,Oklahoma,Carter,34.1877,-96.9968,1439
13029,Rolling Hills,Rolling Hills,CA,California,Los Angeles,33.7601,-118.3471,1439
13030,Rome City,Rome City,IN,Indiana,Noble,41.4893,-85.3610,1439
13031,Glencoe,Glencoe,FL,Florida,Volusia,29.0005,-80.9604,1439
13032,Rainelle,Rainelle,WV,West Virginia,Greenbrier,37.9678,-80.7718,1439
13033,Montello,Montello,WI,Wisconsin,Marquette,43.7940,-89.3333,1439
13034,Laflin,Laflin,PA,Pennsylvania,Luzerne,41.2898,-75.7943,1439
13035,Fairview,Fairview,UT,Utah,Sanpete,39.6299,-111.4368,1438
13036,Kenton,Kenton,TN,Tennessee,Gibson,36.2021,-89.0155,1438
13037,Sundance,Sundance,WY,Wyoming,Crook,44.4048,-104.3626,1438
13038,Walnut Creek,Walnut Creek,OH,Ohio,Holmes,40.5427,-81.7213,1437
13039,Lauderdale Lakes,Lauderdale Lakes,WI,Wisconsin,Walworth,42.7709,-88.5778,1437
13040,Webb,Webb,AL,Alabama,Houston,31.2572,-85.2896,1437
13041,Mayville,Mayville,NY,New York,Chautauqua,42.2531,-79.5030,1436
13042,Carbondale,Carbondale,KS,Kansas,Osage,38.8192,-95.6932,1436
13043,Waterville,Waterville,WA,Washington,Douglas,47.6480,-120.0707,1435
13044,Diaz,Diaz,AR,Arkansas,Jackson,35.6478,-91.2620,1435
13045,Lakeshire,Lakeshire,MO,Missouri,St. Louis,38.5400,-90.3384,1435
13046,Pioche,Pioche,NV,Nevada,Lincoln,37.9519,-114.4434,1435
13047,LeChee,LeChee,AZ,Arizona,Coconino,36.8710,-111.4328,1435
13048,West Crossett,West Crossett,AR,Arkansas,Ashley,33.1488,-92.0221,1434
13049,Greenville,Greenville,VA,Virginia,Augusta,38.0036,-79.1523,1434
13050,Mount Gay-Shamrock,Mount Gay-Shamrock,WV,West Virginia,Logan,37.8512,-82.0230,1434
13051,Gretna,Gretna,VA,Virginia,Pittsylvania,36.9492,-79.3647,1434
13052,Manson,Manson,WA,Washington,Chelan,47.8816,-120.1620,1433
13053,Pleasanton,Pleasanton,KS,Kansas,Linn,38.1790,-94.7053,1433
13054,Hasley Canyon,Hasley Canyon,CA,California,Los Angeles,34.4817,-118.6665,1433
13055,Powers Lake,Powers Lake,WI,Wisconsin,Kenosha,42.5386,-88.2943,1433
13056,Langston,Langston,OK,Oklahoma,Logan,35.9308,-97.2807,1432
13057,Sweet Springs,Sweet Springs,MO,Missouri,Saline,38.9649,-93.4152,1432
13058,Tuscarawas,Tuscarawas,OH,Ohio,Tuscarawas,40.3932,-81.4005,1432
13059,Espy,Espy,PA,Pennsylvania,Columbia,41.0055,-76.4164,1432
13060,West Canton,West Canton,NC,North Carolina,Haywood,35.5384,-82.8672,1432
13061,Schwenksville,Schwenksville,PA,Pennsylvania,Montgomery,40.2574,-75.4662,1431
13062,Tryon,Tryon,NC,North Carolina,Polk,35.2086,-82.2379,1431
13063,El Tumbao,El Tumbao,PR,Puerto Rico,Guánica,18.0015,-66.8995,1431
13064,Pemberville,Pemberville,OH,Ohio,Wood,41.4096,-83.4587,1431
13065,Pine Knot,Pine Knot,KY,Kentucky,McCreary,36.6648,-84.4395,1431
13066,Ilwaco,Ilwaco,WA,Washington,Pacific,46.3100,-124.0417,1431
13067,Malta,Malta,IL,Illinois,DeKalb,41.9291,-88.8669,1431
13068,Bunkerville,Bunkerville,NV,Nevada,Clark,36.7594,-114.1412,1430
13069,Advance,Advance,MO,Missouri,Stoddard,37.1038,-89.9120,1430
13070,Ucon,Ucon,ID,Idaho,Bonneville,43.5936,-111.9594,1430
13071,Calverton Park,Calverton Park,MO,Missouri,St. Louis,38.7656,-90.3103,1430
13072,Fort Loramie,Fort Loramie,OH,Ohio,Shelby,40.3442,-84.3694,1430
13073,Brookside Village,Brookside Village,TX,Texas,Brazoria,29.5908,-95.3179,1429
13074,Summerdale,Summerdale,AL,Alabama,Baldwin,30.4783,-87.6904,1429
13075,Gardner,Gardner,IL,Illinois,Grundy,41.1931,-88.3146,1429
13076,Allendale,Allendale,CA,California,Solano,38.4427,-121.9815,1429
13077,Kincaid,Kincaid,IL,Illinois,Christian,39.5868,-89.4166,1428
13078,Elkhart,Elkhart,TX,Texas,Anderson,31.6276,-95.5789,1428
13079,Wellman,Wellman,IA,Iowa,Washington,41.4693,-91.8353,1428
13080,New Rockford,New Rockford,ND,North Dakota,Eddy,47.6798,-99.1377,1428
13081,Breckenridge,Breckenridge,MI,Michigan,Gratiot,43.4074,-84.4784,1428
13082,Zebulon,Zebulon,GA,Georgia,Pike,33.0930,-84.3427,1427
13083,Stryker,Stryker,OH,Ohio,Williams,41.5026,-84.4182,1427
13084,Chelsea Cove,Chelsea Cove,NY,New York,Dutchess,41.6133,-73.7469,1427
13085,Green Springs,Green Springs,OH,Ohio,Seneca,41.2569,-83.0530,1426
13086,Grand Marais,Grand Marais,MN,Minnesota,Cook,47.7588,-90.3445,1426
13087,Louisville,Louisville,NE,Nebraska,Cass,40.9964,-96.1612,1425
13088,Lumber City,Lumber City,GA,Georgia,Telfair,31.9330,-82.6828,1425
13089,North Granby,North Granby,CT,Connecticut,Hartford,42.0152,-72.8440,1425
13090,New Beaver,New Beaver,PA,Pennsylvania,Lawrence,40.8773,-80.3702,1424
13091,Spring Valley,Spring Valley,WI,Wisconsin,Pierce,44.8498,-92.2442,1424
13092,The Galena Territory,The Galena Territory,IL,Illinois,Jo Daviess,42.3955,-90.3184,1424
13093,Claypool Hill,Claypool Hill,VA,Virginia,Tazewell,37.0633,-81.7505,1424
13094,Honaker,Honaker,VA,Virginia,Russell,37.0156,-81.9686,1423
13095,Laverne,Laverne,OK,Oklahoma,Harper,36.7053,-99.8968,1423
13096,Lake Caroline,Lake Caroline,VA,Virginia,Caroline,37.9856,-77.5244,1423
13097,Woodland Hills,Woodland Hills,UT,Utah,Utah,40.0132,-111.6558,1422
13098,Vinita Park,Vinita Park,MO,Missouri,St. Louis,38.6888,-90.3392,1422
13099,Quincy,Quincy,MI,Michigan,Branch,41.9424,-84.8826,1422
13100,Velda City,Velda City,MO,Missouri,St. Louis,38.6941,-90.2934,1421
13101,Stanfield,Stanfield,NC,North Carolina,Stanly,35.2337,-80.4303,1421
13102,Basin,Basin,WY,Wyoming,Big Horn,44.3804,-108.0466,1421
13103,Pocahontas,Pocahontas,IA,Iowa,Pocahontas,42.7370,-94.6660,1420
13104,Taos,Taos,MO,Missouri,Cole,38.5157,-92.0647,1420
13105,Walnut Creek,Walnut Creek,NC,North Carolina,Wayne,35.3051,-77.8714,1419
13106,Westfield,Westfield,PA,Pennsylvania,Tioga,41.9176,-77.5402,1419
13107,Black River,Black River,NY,New York,Jefferson,44.0089,-75.7966,1419
13108,Toa Baja,Toa Baja,PR,Puerto Rico,Toa Baja,18.4439,-66.2547,1419
13109,Rosebud,Rosebud,TX,Texas,Falls,31.0756,-96.9749,1419
13110,Elizabeth,Elizabeth,PA,Pennsylvania,Allegheny,40.2715,-79.8872,1418
13111,Woodland Park,Woodland Park,NE,Nebraska,Stanton,42.0542,-97.3452,1418
13112,Rocky Point,Rocky Point,WA,Washington,Kitsap,47.5886,-122.6673,1418
13113,New Paris,New Paris,OH,Ohio,Preble,39.8565,-84.7920,1418
13114,Sharpsburg,Sharpsburg,NC,North Carolina,Nash,35.8663,-77.8306,1418
13115,Downs,Downs,IL,Illinois,McLean,40.3988,-88.8894,1417
13116,Midway,Midway,FL,Florida,Seminole,28.7924,-81.2314,1417
13117,Stockbridge,Stockbridge,MI,Michigan,Ingham,42.4483,-84.1757,1416
13118,Dysart,Dysart,IA,Iowa,Tama,42.1721,-92.3091,1416
13119,Rocksprings,Rocksprings,TX,Texas,Edwards,30.0172,-100.2128,1416
13120,Peridot,Peridot,AZ,Arizona,Gila,33.3016,-110.4572,1416
13121,Prudhoe Bay,Prudhoe Bay,AK,Alaska,North Slope,70.3148,-148.7167,1416
13122,Boswell,Boswell,PA,Pennsylvania,Somerset,40.1615,-79.0274,1415
13123,Serenada,Serenada,TX,Texas,Williamson,30.6948,-97.6959,1415
13124,Walls,Walls,MS,Mississippi,DeSoto,34.9257,-90.1604,1415
13125,Bartolo,Bartolo,PR,Puerto Rico,Río Grande,18.3620,-65.8414,1415
13126,Calumet,Calumet,PA,Pennsylvania,Westmoreland,40.2189,-79.4891,1415
13127,Mucarabones,Mucarabones,PR,Puerto Rico,Toa Alta,18.3906,-66.2178,1414
13128,Stevenson,Stevenson,WA,Washington,Skamania,45.6927,-121.8949,1414
13129,Tuolumne City,Tuolumne City,CA,California,Tuolumne,37.9615,-120.2428,1414
13130,Bridgeport,Bridgeport,NE,Nebraska,Morrill,41.6639,-103.0962,1414
13131,Niverville,Niverville,NY,New York,Columbia,42.4484,-73.6497,1414
13132,Glenmora,Glenmora,LA,Louisiana,Rapides,30.9733,-92.5824,1413
13133,Chualar,Chualar,CA,California,Monterey,36.5711,-121.5103,1413
13134,Mount Wolf,Mount Wolf,PA,Pennsylvania,York,40.0616,-76.7053,1413
13135,South Coventry,South Coventry,CT,Connecticut,Tolland,41.7731,-72.3084,1413
13136,Judson,Judson,SC,South Carolina,Greenville,34.8335,-82.4272,1412
13137,Pinetops,Pinetops,NC,North Carolina,Edgecombe,35.7912,-77.6378,1412
13138,Rafter J Ranch,Rafter J Ranch,WY,Wyoming,Teton,43.4317,-110.7924,1412
13139,Strawberry Point,Strawberry Point,IA,Iowa,Clayton,42.6805,-91.5349,1411
13140,Ignacio,Ignacio,CO,Colorado,La Plata,37.1180,-107.6376,1411
13141,Harlan,Harlan,KY,Kentucky,Harlan,36.8433,-83.3184,1411
13142,Buchanan Dam,Buchanan Dam,TX,Texas,Llano,30.7807,-98.4392,1411
13143,Alma,Alma,NE,Nebraska,Harlan,40.1036,-99.3657,1410
13144,Guayabal,Guayabal,PR,Puerto Rico,Juana Díaz,18.0760,-66.5016,1410
13145,Fort Benton,Fort Benton,MT,Montana,Chouteau,47.8291,-110.6557,1410
13146,Pine Bluffs,Pine Bluffs,WY,Wyoming,Laramie,41.1802,-104.0748,1409
13147,Rolla,Rolla,ND,North Dakota,Rolette,48.8532,-99.6143,1409
13148,Brocton,Brocton,NY,New York,Chautauqua,42.3898,-79.4428,1409
13149,Smith Center,Smith Center,KS,Kansas,Smith,39.7740,-98.7831,1409
13150,Buchanan,Buchanan,GA,Georgia,Haralson,33.8030,-85.1804,1409
13151,Bonduel,Bonduel,WI,Wisconsin,Shawano,44.7383,-88.4476,1409
13152,Stottville,Stottville,NY,New York,Columbia,42.2932,-73.7530,1409
13153,Pleasureville,Pleasureville,KY,Kentucky,Henry,38.3510,-85.1121,1409
13154,Callahan,Callahan,FL,Florida,Nassau,30.5655,-81.8319,1408
13155,Crooks,Crooks,SD,South Dakota,Minnehaha,43.6592,-96.8094,1408
13156,Continental,Continental,OH,Ohio,Putnam,41.1001,-84.2727,1408
13157,Apollo,Apollo,PA,Pennsylvania,Armstrong,40.5848,-79.5647,1408
13158,Mission,Mission,SD,South Dakota,Todd,43.3063,-100.6610,1408
13159,Schuylerville,Schuylerville,NY,New York,Saratoga,43.1015,-73.5808,1408
13160,Lincolndale,Lincolndale,NY,New York,Westchester,41.3356,-73.7252,1407
13161,Shattuck,Shattuck,OK,Oklahoma,Ellis,36.2649,-99.8774,1407
13162,Sonoma State University,Sonoma State University,CA,California,Sonoma,38.3406,-122.6729,1407
13163,Lyndonville,Lyndonville,VT,Vermont,Caledonia,44.5351,-72.0017,1407
13164,Queens Gate,Queens Gate,PA,Pennsylvania,York,39.9406,-76.6874,1407
13165,Great Falls Crossing,Great Falls Crossing,VA,Virginia,Fairfax,38.9808,-77.3256,1407
13166,El Rancho,El Rancho,NM,New Mexico,Santa Fe,35.8928,-106.0856,1406
13167,Big Sandy,Big Sandy,TX,Texas,Upshur,32.5860,-95.1127,1406
13168,Fairbank,Fairbank,IA,Iowa,Buchanan,42.6401,-92.0477,1406
13169,Fort Dick,Fort Dick,CA,California,Del Norte,41.8663,-124.1526,1405
13170,Ravenna,Ravenna,MI,Michigan,Muskegon,43.1888,-85.9415,1405
13171,Sumas,Sumas,WA,Washington,Whatcom,48.9955,-122.2694,1405
13172,Marlinton,Marlinton,WV,West Virginia,Pocahontas,38.2245,-80.0905,1405
13173,Moroni,Moroni,UT,Utah,Sanpete,39.5270,-111.5830,1405
13174,Shell Lake,Shell Lake,WI,Wisconsin,Washburn,45.7322,-91.9033,1405
13175,Ash Grove,Ash Grove,MO,Missouri,Greene,37.3176,-93.5809,1404
13176,Boonville,Boonville,NC,North Carolina,Yadkin,36.2340,-80.7093,1404
13177,Stinnett,Stinnett,TX,Texas,Hutchinson,35.8231,-101.4436,1404
13178,Bonner-West Riverside,Bonner-West Riverside,MT,Montana,Missoula,46.8767,-113.8869,1404
13179,Casa Loma,Casa Loma,CA,California,Kern,35.3433,-118.9987,1404
13180,Remington,Remington,IN,Indiana,Jasper,40.7667,-87.1391,1403
13181,Atkinson,Atkinson,NE,Nebraska,Holt,42.5309,-98.9747,1403
13182,Robins AFB,Robins AFB,GA,Georgia,Houston,32.6092,-83.5846,1403
13183,Mescal,Mescal,AZ,Arizona,Cochise,31.9676,-110.4368,1403
13184,Mashpee Neck,Mashpee Neck,MA,Massachusetts,Barnstable,41.6119,-70.4666,1403
13185,Phoenix,Phoenix,IL,Illinois,Cook,41.6118,-87.6308,1402
13186,Rich Hill,Rich Hill,MO,Missouri,Bates,38.0958,-94.3633,1402
13187,El Paraiso,El Paraiso,PR,Puerto Rico,Ponce,18.0648,-66.6021,1402
13188,Liborio Negrón Torres,Liborio Negron Torres,PR,Puerto Rico,Sabana Grande,18.0431,-66.9426,1402
13189,Arp,Arp,TX,Texas,Smith,32.2279,-95.0534,1402
13190,Panama,Panama,OK,Oklahoma,Le Flore,35.1711,-94.6690,1401
13191,Bull Valley,Bull Valley,IL,Illinois,McHenry,42.3227,-88.3633,1401
13192,Wheaton,Wheaton,MN,Minnesota,Traverse,45.8059,-96.4980,1401
13193,Greenfield,Greenfield,MO,Missouri,Dade,37.4162,-93.8432,1401
13194,Appalachia,Appalachia,VA,Virginia,Wise,36.9098,-82.7882,1400
13195,Edmonston,Edmonston,MD,Maryland,Prince George's,38.9502,-76.9332,1399
13196,Brookside,Brookside,NJ,New Jersey,Morris,40.7944,-74.5661,1399
13197,Payne,Payne,OH,Ohio,Paulding,41.0797,-84.7272,1399
13198,Sparkill,Sparkill,NY,New York,Rockland,41.0289,-73.9333,1399
13199,Bainbridge,Bainbridge,PA,Pennsylvania,Lancaster,40.0915,-76.6581,1399
13200,Okarche,Okarche,OK,Oklahoma,Canadian,35.7251,-97.9757,1398
13201,Philo,Philo,IL,Illinois,Champaign,40.0033,-88.1563,1398
13202,Brookston,Brookston,IN,Indiana,White,40.6008,-86.8664,1398
13203,Descanso,Descanso,CA,California,San Diego,32.8696,-116.6279,1398
13204,Payson,Payson,IL,Illinois,Adams,39.8169,-91.2443,1398
13205,Standish,Standish,MI,Michigan,Arenac,43.9794,-83.9637,1397
13206,De Graff,De Graff,OH,Ohio,Logan,40.3127,-83.9167,1397
13207,Aptos Hills-Larkin Valley,Aptos Hills-Larkin Valley,CA,California,Santa Cruz,36.9606,-121.8340,1397
13208,Cherry Branch,Cherry Branch,NC,North Carolina,Craven,34.9304,-76.8112,1397
13209,Banner Hill,Banner Hill,TN,Tennessee,Unicoi,36.1223,-82.4203,1396
13210,Legend Lake,Legend Lake,WI,Wisconsin,Menominee,44.8909,-88.5440,1396
13211,Rogers,Rogers,TX,Texas,Bell,30.9300,-97.2290,1396
13212,Princeton,Princeton,NC,North Carolina,Johnston,35.4671,-78.1613,1396
13213,Troy,Troy,PA,Pennsylvania,Bradford,41.7839,-76.7898,1395
13214,Wyoming,Wyoming,IL,Illinois,Stark,41.0639,-89.7729,1395
13215,Colmar Manor,Colmar Manor,MD,Maryland,Prince George's,38.9301,-76.9437,1395
13216,Hurley,Hurley,WI,Wisconsin,Iron,46.4462,-90.1983,1395
13217,Simmesport,Simmesport,LA,Louisiana,Avoyelles,30.9806,-91.8143,1395
13218,Tangent,Tangent,OR,Oregon,Linn,44.5477,-123.1109,1394
13219,Rome,Rome,IL,Illinois,Peoria,40.8754,-89.5129,1394
13220,Mount Hermon,Mount Hermon,CA,California,Santa Cruz,37.0510,-122.0533,1394
13221,Valley Mills,Valley Mills,TX,Texas,Bosque,31.6582,-97.4715,1393
13222,Riverdale Park,Riverdale Park,CA,California,Stanislaus,37.6028,-121.0425,1393
13223,Grant,Grant,NE,Nebraska,Perkins,40.8446,-101.7256,1393
13224,Beaver,Beaver,OK,Oklahoma,Beaver,36.8150,-100.5236,1393
13225,Hurley,Hurley,NM,New Mexico,Grant,32.6982,-108.1321,1393
13226,Forreston,Forreston,IL,Illinois,Ogle,42.1273,-89.5784,1392
13227,Milroy,Milroy,PA,Pennsylvania,Mifflin,40.7164,-77.5870,1392
13228,Jarrell,Jarrell,TX,Texas,Williamson,30.8103,-97.6144,1392
13229,Hoopers Creek,Hoopers Creek,NC,North Carolina,Henderson,35.4480,-82.4294,1392
13230,Owensville,Owensville,IN,Indiana,Gibson,38.2718,-87.6919,1391
13231,Hagan,Hagan,GA,Georgia,Evans,32.1536,-81.9304,1391
13232,Woodbine,Woodbine,IA,Iowa,Harrison,41.7352,-95.7078,1391
13233,Harper,Harper,TX,Texas,Gillespie,30.2903,-99.2459,1391
13234,Humansville,Humansville,MO,Missouri,Polk,37.7952,-93.5766,1391
13235,Dunnigan,Dunnigan,CA,California,Yolo,38.8926,-121.9741,1391
13236,Miamitown,Miamitown,OH,Ohio,Hamilton,39.2170,-84.7095,1391
13237,Milford,Milford,PA,Pennsylvania,Pike,41.3238,-74.8012,1390
13238,Woodburn,Woodburn,IN,Indiana,Allen,41.1287,-84.8503,1390
13239,Lone Tree,Lone Tree,IA,Iowa,Johnson,41.4859,-91.4267,1390
13240,New Middletown,New Middletown,OH,Ohio,Mahoning,40.9646,-80.5597,1389
13241,Grandview,Grandview,IL,Illinois,Sangamon,39.8175,-89.6180,1389
13242,West Leechburg,West Leechburg,PA,Pennsylvania,Westmoreland,40.6340,-79.6171,1389
13243,Gardendale,Gardendale,TX,Texas,Ector,32.0105,-102.3587,1389
13244,Lakes East,Lakes East,CT,Connecticut,Fairfield,41.3314,-73.4911,1389
13245,Frazee,Frazee,MN,Minnesota,Becker,46.7282,-95.7026,1388
13246,Parks,Parks,AZ,Arizona,Coconino,35.2939,-111.9770,1388
13247,Black Earth,Black Earth,WI,Wisconsin,Dane,43.1344,-89.7470,1388
13248,Meade,Meade,KS,Kansas,Meade,37.2836,-100.3430,1388
13249,New Windsor,New Windsor,MD,Maryland,Carroll,39.5443,-77.1012,1387
13250,Spencer,Spencer,TN,Tennessee,Van Buren,35.7393,-85.4560,1387
13251,Ferndale,Ferndale,CA,California,Humboldt,40.5781,-124.2612,1387
13252,Elroy,Elroy,WI,Wisconsin,Juneau,43.7419,-90.2704,1387
13253,Westwood,Westwood,CA,California,Lassen,40.3049,-121.0036,1387
13254,Absecon Highlands,Absecon Highlands,NJ,New Jersey,Atlantic,39.4409,-74.4735,1386
13255,Toast,Toast,NC,North Carolina,Surry,36.4966,-80.6347,1386
13256,Hurleyville,Hurleyville,NY,New York,Sullivan,41.7418,-74.6753,1386
13257,Van Meter,Van Meter,IA,Iowa,Dallas,41.5192,-93.9426,1386
13258,Proctor,Proctor,VT,Vermont,Rutland,43.6691,-73.0405,1386
13259,Nanawale Estates,Nanawale Estates,HI,Hawaii,Hawaii,19.5035,-154.9104,1385
13260,Roslyn Estates,Roslyn Estates,NY,New York,Nassau,40.7937,-73.6612,1385
13261,Wymore,Wymore,NE,Nebraska,Gage,40.1221,-96.6642,1385
13262,Vanceburg,Vanceburg,KY,Kentucky,Lewis,38.5944,-83.3245,1385
13263,Ladera,Ladera,CA,California,San Mateo,37.3999,-122.1989,1385
13264,Richmond,Richmond,MN,Minnesota,Stearns,45.4547,-94.5135,1384
13265,Gridley,Gridley,IL,Illinois,McLean,40.7437,-88.8809,1384
13266,Coburg,Coburg,OR,Oregon,Lane,44.1394,-123.0588,1384
13267,Warner,Warner,OK,Oklahoma,Muskogee,35.4905,-95.3087,1384
13268,Highfill,Highfill,AR,Arkansas,Benton,36.2767,-94.3237,1383
13269,Coldstream,Coldstream,OH,Ohio,Hamilton,39.0479,-84.3475,1383
13270,Snyder,Snyder,OK,Oklahoma,Kiowa,34.6550,-98.9535,1383
13271,Harwich Center,Harwich Center,MA,Massachusetts,Barnstable,41.6923,-70.0694,1383
13272,Tiltonsville,Tiltonsville,OH,Ohio,Jefferson,40.1721,-80.6973,1383
13273,Monrovia,Monrovia,IN,Indiana,Morgan,39.5840,-86.4793,1383
13274,Cypress Landing,Cypress Landing,NC,North Carolina,Beaufort,35.4976,-77.0550,1383
13275,Earlham,Earlham,IA,Iowa,Madison,41.4943,-94.1220,1382
13276,Falkville,Falkville,AL,Alabama,Morgan,34.3793,-86.9086,1382
13277,Virginia,Virginia,IL,Illinois,Cass,39.9524,-90.2108,1382
13278,Grizzly Flats,Grizzly Flats,CA,California,El Dorado,38.6358,-120.5354,1382
13279,East Spencer,East Spencer,NC,North Carolina,Rowan,35.6816,-80.4228,1382
13280,Fairmount Heights,Fairmount Heights,MD,Maryland,Prince George's,38.9016,-76.9153,1381
13281,Kingsford Heights,Kingsford Heights,IN,Indiana,LaPorte,41.4784,-86.6930,1381
13282,Charlotte,Charlotte,TX,Texas,Atascosa,28.8593,-98.7006,1381
13283,Springfield,Springfield,CO,Colorado,Baca,37.4050,-102.6189,1381
13284,Gilcrest,Gilcrest,CO,Colorado,Weld,40.2841,-104.7820,1381
13285,Benwood,Benwood,WV,West Virginia,Marshall,40.0139,-80.7328,1381
13286,Porcupine,Porcupine,SD,South Dakota,Oglala Lakota,43.2687,-102.3353,1381
13287,Shepherd,Shepherd,MI,Michigan,Isabella,43.5235,-84.6927,1380
13288,Greenville,Greenville,IN,Indiana,Floyd,38.3716,-85.9826,1380
13289,Castle Dale,Castle Dale,UT,Utah,Emery,39.2218,-111.0230,1380
13290,Ellington,Ellington,MO,Missouri,Reynolds,37.2364,-90.9733,1380
13291,Robie Creek,Robie Creek,ID,Idaho,Boise,43.6681,-116.0209,1380
13292,Monticello,Monticello,MS,Mississippi,Lawrence,31.5525,-90.1145,1380
13293,Marsing,Marsing,ID,Idaho,Owyhee,43.5466,-116.8094,1379
13294,Lone Jack,Lone Jack,MO,Missouri,Jackson,38.8706,-94.1852,1379
